text,system,source,error_code,timestamp,category,priority,routing_team
[billing] service down (E504). alert rtiggered from monitoring.,billing,monitoring,E504,2026-02-09T12:10:49Z,outage,P0,SRE
[obseravbility] unavailable (DB_CONN). alert triggered from monitoring.,observability,monitoring,DB_CONN,2026-02-06T17:18:49Z,outage,P0,SRE
[search] cannot reach (E401). user says app is broken. pls fix asap,search,user_report,E401,2026-02-09T16:05:49Z,outage,P0,SRE
[auth] unauthorized (OOM). needs investigation,auth,partner,OOM,2026-02-02T17:44:49Z,auth_issue,P1,Security
[inventory] lag (E502).,inventory,batch_job,E502,2026-02-03T08:16:49Z,latency,P1,SRE
[search] login fails (E429).,search,batch_job,E429,2026-02-09T23:00:49Z,auth_issue,P1,Security
[payments] inconsistent state (E502). user says app is broken. repro steps unknown,payments,user_report,E502,2026-02-06T07:58:49Z,data_issue,P2,Data
[observability] timeouts (TIMEOUT). repro steps unknown,observability,oncall,TIMEOUT,2026-02-01T18:19:49Z,latency,P1,SRE
[mobile] missing records (E429).,mobile,batch_job,E429,2026-02-02T00:46:49Z,data_issue,P3,Data
[gateway] degraded (E502). user says app is broken. pls fix asap,gateway,user_report,E502,2026-02-04T21:18:49Z,latency,P2,SRE
[observability] after deploy (E500). occurred right after deployment. urgent,observability,batch_job,E500,2026-02-04T19:11:49Z,deployment_issue,P1,Platform
[inventory] after deploy (E408). occurred right after deployment. pls fix asap,inventory,partner,E408,2026-02-02T10:37:49Z,deployment_issue,P2,Platform
[gateway] after deploy (E401). occurred right after deployment.,gateway,qa,E401,2026-02-02T14:57:49Z,deployment_issue,P1,Platform
[auth] 500 spike (DB_CONN).,auth,partner,DB_CONN,2026-01-30T19:18:49Z,outage,P0,SRE
[search] cannot reach (DB_CONN). user says app is broken.,search,user_report,DB_CONN,2026-01-26T22:37:49Z,outage,P1,SRE
[auth] service down (E408).,auth,qa,E408,2026-01-26T12:59:49Z,outage,P1,SRE
[payments] chagre failed (E408). alert triggered from monitoring.,payments,monitoring,E408,2026-01-27T01:23:49Z,payment_issue,P0,Payments
[billing] version mismatch (DB_CONN). occurred right after deployment. randomly,billing,qa,DB_CONN,2026-02-06T05:28:49Z,deployment_issue,P1,Platform
[observability] rollback (E504). alert triggered from monitoring. occurred right after deployment. happens since morning,observability,monitoring,E504,2026-01-29T07:44:49Z,deployment_issue,P2,Platform
[billing] slow response (E401). intermittent,billing,qa,E401,2026-02-05T08:21:49Z,latency,P1,SRE
[ivnentory] service down (OOM).,inventory,qa,OOM,2026-02-04T05:49:49Z,outage,P0,SRE
[gateway] stale cache (E403). alert triggered from monitoring.,gateway,monitoring,E403,2026-02-04T11:42:49Z,data_issue,P2,Data
[search] tokne invalid (E502).,search,partner,E502,2026-02-10T05:55:49Z,auth_issue,P2,Security
[observability] service down (OOM).,observability,partner,OOM,2026-01-27T14:18:49Z,outage,P0,SRE
[auth] config error (E503). occurred right afetr deployment.,auth,partner,E503,2026-02-02T15:04:49Z,deployment_issue,P1,Platform
[search] rollback (E429). occurred right after deployment.,search,qa,E429,2026-02-05T00:20:49Z,deployment_issue,P2,Platform
[payments] webhook failed (E504). happens since morning,payments,batch_job,E504,2026-01-28T07:17:49Z,payment_issue,P1,Payments
[observability] unauthorized (E503). user says app is broken. randomly,observability,user_report,E503,2026-02-01T23:10:49Z,auth_issue,P1,Security
[payments] rollback (E408). occurred right after deployment. urgent,payments,qa,E408,2026-02-09T06:34:49Z,deployment_issue,P1,Platform
[payments] config error (E401). occurred right after deployment. needs investigation,payments,partner,E401,2026-02-01T17:49:49Z,deployment_issue,P1,Platform
[gateway] slow response (E401). user says app is broken. seen by customers,gateway,user_report,E401,2026-02-01T07:03:49Z,latency,P1,SRE
[billing] inconsistent state (E502).,billing,batch_job,E502,2026-02-09T01:44:49Z,data_issue,P3,Data
[mobile] charge failed (E408).,mobile,oncall,E408,2026-01-29T01:30:49Z,payment_issue,P0,Payments
[payments] checkout broken (E408). randomly,payments,qa,E408,2026-01-27T06:37:49Z,payment_issue,P0,Payments
[search] service down (E504). alert triggered from monitoring.,search,monitoring,E504,2026-02-08T00:54:49Z,outage,P0,SRE
[search] missing records (DB_CONN). alert triggered from monitoring.,search,monitoring,DB_CONN,2026-01-29T03:48:49Z,data_issue,P2,Data
[observability]v ersion mismatch (E401). occurred right after deployment.,observability,qa,E401,2026-02-06T13:58:49Z,deployment_issue,P2,Platform
[billing] timeout (TIMEOUT).,billing,partner,TIMEOUT,2026-01-29T09:15:49Z,outage,P1,SRE
[mobile] service down (TIMEOUT).,mobile,partner,TIMEOUT,2026-01-29T11:27:49Z,outage,P0,SRE
[inventory] payment declined (TIMEOUT). alert triggered from monitoring.,inventory,monitoring,TIMEOUT,2026-01-28T15:04:49Z,payment_issue,P0,Payments
[billing] after deploy (E401). occurred right after deployment.,billing,oncall,E401,2026-02-08T07:18:49Z,deployment_issue,P1,Platform
[search] stale cache (E429).,search,partner,E429,2026-02-07T02:39:49Z,data_issue,P2,Data
[search] unavailable (E500). alert triggered from monitoring.,search,monitoring,E500,2026-01-30T02:22:49Z,outage,P0,SRE
[auth] token invalid (E503). alert triggered from monitoring.,auth,monitoring,E503,2026-02-08T05:41:49Z,auth_issue,P1,Security
[inventory] rollback (E500). alert triggered from monitoring. occurred right after deploymen.t,inventory,monitoring,E500,2026-02-05T02:37:49Z,deployment_issue,P1,Platform
[auth] rollback (E502). user says app is broken. occurred right after deployment. urgent,auth,user_report,E502,2026-02-03T20:25:49Z,deployment_issue,P1,Platform
[payments] payment declined (E500). intermittent,payments,batch_job,E500,2026-01-26T16:52:49Z,payment_issue,P0,Payments
[obsevrability] incorrect data (E503).,observability,oncall,E503,2026-01-31T01:43:49Z,data_issue,P2,Data
[auth] after deploy (DB_CONN). occurred right after deployment.,auth,batch_job,DB_CONN,2026-01-28T01:44:49Z,deployment_issue,P1,Platform
[inventory] token invalid (E401). alert triggered rfom monitoring.,inventory,monitoring,E401,2026-02-07T13:16:49Z,auth_issue,P2,Security
[inventory] charge failed (E503). alert triggered from monitoring.,inventory,monitoring,E503,2026-02-04T17:28:49Z,payment_issue,P0,Payments
[mobile] payment declined (E401).,mobile,batch_job,E401,2026-02-04T20:18:49Z,payment_issue,P0,Payments
[gateway] unauthorized (E500).,gateway,partner,E500,2026-02-06T10:02:49Z,auth_issue,P2,Security
[inventory] inconsistent tsate (E429). intermittent,inventory,qa,E429,2026-02-08T01:57:49Z,data_issue,P3,Data
[search] unavailable (E403).,search,batch_job,E403,2026-01-26T08:00:49Z,outage,P1,SRE
[billing] slow response (DB_CONN).,billing,oncall,DB_CONN,2026-01-31T09:42:49Z,latency,P1,SRE
[auth] payment decliend (OOM).,auth,qa,OOM,2026-02-03T23:07:49Z,payment_issue,P2,Payments
[inventory] p95 high (E502).,inventory,partner,E502,2026-02-07T19:39:49Z,latency,P2,SRE
[payments] p95 high (TIMEOUT).,payments,oncall,TIMEOUT,2026-02-09T09:06:49Z,latency,P1,SRE
[auth] config error (E502). alert triggered from monitoring. occurred right after deployment.,auth,monitoring,E502,2026-02-04T16:32:49Z,deployment_issue,P1,Platform
[mobile] version mismatch (OOM). occurred right after deployment.,mobile,qa,OOM,2026-01-29T07:30:49Z,deployment_issue,P1,Platform
[gateway] token invalid (DB_CONN).,gateway,qa,DB_CONN,2026-02-02T22:56:49Z,auth_issue,P1,Security
[mobile] inconsistent state (OOM).,mobile,qa,OOM,2026-02-08T05:10:49Z,data_issue,P2,Data
[billing] timeout (E502).,billing,oncall,E502,2026-01-31T21:49:49Z,outage,P1,SRE
[auth] payment declined (E408).,auth,oncall,E408,2026-02-03T21:27:49Z,payment_issue,P0,Payments
[observability] slow response (E403). user says app is broken. happens since morning,observability,user_report,E403,2026-01-28T08:44:49Z,latency,P1,SRE
[auth] charge failed (E408).,auth,oncall,E408,2026-01-30T13:44:49Z,payment_issue,P1,Payments
[inventory] charge failed (E408). user says app is broken. pls fix asap,inventory,user_report,E408,2026-02-02T12:55:49Z,payment_issue,P0,Payments
[inventory] slow respnose (E504).,inventory,qa,E504,2026-02-08T15:48:49Z,latency,P1,SRE
[billing] service down (E408). user says app is broken. needs investigation,billing,user_report,E408,2026-02-05T21:11:49Z,outage,P0,SRE
[inventory] token invalid (DB_CONN).,inventory,oncall,DB_CONN,2026-02-05T22:27:49Z,auth_issue,P1,Security
[observability] payment declined (E403). alert triggered from monitoring.,observability,monitoring,E403,2026-02-09T08:48:49Z,payment_issue,P1,Payments
[mobile] degraedd (E408).,mobile,oncall,E408,2026-02-04T18:09:49Z,latency,P1,SRE
[inventory] unavailable (E401).,inventory,batch_job,E401,2026-02-05T02:29:49Z,outage,P0,SRE
[observability] unavailable (E403).,observability,partner,E403,2026-02-10T06:23:49Z,outage,P0,SRE
[search] p95 high (DB_CONN).,search,batch_job,DB_CONN,2026-01-28T01:14:49Z,latency,P1,SRE
[mobile] token invalid (OOM). alert triggered from monitoring. after last change,mobile,monitoring,OOM,2026-02-01T10:37:49Z,auth_issue,P1,Security
[auth] 500 spike (E408). seen by customers,auth,batch_job,E408,2026-02-01T19:10:49Z,outage,P0,SRE
[payments] lag (DB_CONN). happens since morning,payments,partner,DB_CONN,2026-01-31T19:29:49Z,latency,P2,SRE
[inventory] p95 high (E408). user says app is broken.,inventory,user_report,E408,2026-01-26T14:43:49Z,latency,P2,SRE
[search] permission denied (E500). alert triggered from monitoring. intermittent,search,monitoring,E500,2026-02-03T18:16:49Z,auth_issue,P1,Security
[billing] chrage failed (E504). alert triggered from monitoring.,billing,monitoring,E504,2026-02-03T03:33:49Z,payment_issue,P1,Payments
[search] service down (E50)3. user says app is broken. needs investigation,search,user_report,E503,2026-02-06T13:38:49Z,outage,P0,SRE
[search] webhook failed (E403).,search,qa,E403,2026-02-03T01:01:49Z,payment_issue,P2,Payments
[observability] p95 high (E408).,observability,oncall,E408,2026-02-08T01:23:49Z,latency,P1,SRE
[payments] stale cache (E403). seen by customers,payments,qa,E403,2026-01-29T09:38:49Z,data_issue,P3,Data
[search] charge failed (E502). user says app is broken.,search,user_report,E502,2026-02-05T00:58:49Z,payment_issue,P0,Payments
[payments] config error (E429). occurred rgiht after deployment. pls fix asap,payments,batch_job,E429,2026-02-05T18:38:49Z,deployment_issue,P1,Platform
[observability] slow response (E403).,observability,oncall,E403,2026-02-06T03:40:49Z,latency,P1,SRE
[billing] after deploy (E401). user says app is broken. occurred right after deployment.,billing,user_report,E401,2026-02-09T14:31:49Z,deployment_issue,P1,Platform
[gateway] lag (E503).,gateway,qa,E503,2026-02-04T08:04:49Z,latency,P2,SRE
[observability] unauthorized (E502). alert triggered from monitoring.,observability,monitoring,E502,2026-02-05T04:54:49Z,auth_issue,P1,Security
[gateway] stale cache (E403). alert triggered from monitoring. urgent,gateway,monitoring,E403,2026-01-31T07:57:49Z,data_issue,P3,Data
[inventory] webhook failed (E502).,inventory,partner,E502,2026-02-10T03:20:49Z,payment_issue,P0,Payments
[gateway] slow response (E503). user says app is broken.,gateway,user_report,E503,2026-02-07T07:39:49Z,latency,P1,SRE
[auth] 500 spike (E500). user says app is broken.,auth,user_report,E500,2026-02-02T13:45:49Z,outage,P1,SRE
[observability] inconsistents tate (E401).,observability,batch_job,E401,2026-02-03T00:16:49Z,data_issue,P2,Data
[search] config error (E504). user says app is broken. occurred right after deployment. needs investigation,search,user_report,E504,2026-02-01T11:51:49Z,deployment_issue,P1,Platform
[mobile] rollback (E429). occurred right after deployment.,mobile,oncall,E429,2026-01-30T19:00:49Z,deployment_issue,P2,Platform
[gateway] stale cache (E401). user says app is broken. seen by customers,gateway,user_report,E401,2026-02-08T13:17:49Z,data_issue,P2,Data
[billing] webhook failed (E502). alert triggered from monitoring.,billing,monitoring,E502,2026-01-28T21:51:49Z,payment_issue,P0,Payments
[payments] 500 spike (E401).,payments,qa,E401,2026-02-05T13:39:49Z,outage,P0,SRE
[mobile] permission denied (E503). intermittent,mobile,batch_job,E503,2026-02-03T19:54:49Z,auth_issue,P2,Security
[payments] service down (E502).,payments,oncall,E502,2026-02-03T01:19:49Z,outage,P0,SRE
[mobile] payment declnied (OOM).,mobile,oncall,OOM,2026-02-05T02:45:49Z,payment_issue,P1,Payments
[mobile] slow response (E502). user says app is broken. happens since morning,mobile,user_report,E502,2026-02-09T01:48:49Z,latency,P2,SRE
[search] rollback (E503). occurred right after deployment. happens since morning,search,batch_job,E503,2026-01-31T21:23:49Z,deployment_issue,P1,Platform
[billing] unauthorized (E503). happens since morning,billing,partner,E503,2026-01-28T22:26:49Z,auth_issue,P1,Security
[gateway] unauthorized (E429).,gateway,qa,E429,2026-01-26T11:44:49Z,auth_issue,P2,Security
[inventory] version mismatch (E429). occurred right after deployment. repro steps unknown,inventory,partner,E429,2026-01-26T18:05:49Z,deployment_issue,P1,Platform
[payments] rollback (D_BCONN). occurred right after deployment.,payments,partner,DB_CONN,2026-02-07T11:35:49Z,deployment_issue,P1,Platform
[observability] stale cache (E429). pls fix asap,observability,qa,E429,2026-01-26T12:53:49Z,data_issue,P2,Data
[search] cannot reach (E408). alert triggered from monitoring.,search,monitoring,E408,2026-02-05T01:03:49Z,outage,P1,SRE
[mobile] payment declined (E502). repro steps unknown,mobile,oncall,E502,2026-01-31T17:27:49Z,payment_issue,P1,Payments
[agteway] lag (E403). happens since morning,gateway,batch_job,E403,2026-02-09T02:32:49Z,latency,P1,SRE
[auth] permission denied (E504). user says app is broken.,auth,user_report,E504,2026-01-30T09:28:49Z,auth_issue,P2,Security
[observability] charge failed (TIMEOUT). alert triggered from monitoring.,observability,monitoring,TIMEOUT,2026-02-06T01:05:49Z,payment_issue,P0,Payments
[billing] slow response (E503).,billing,batch_job,E503,2026-02-10T01:03:49Z,latency,P1,SRE
[search] p95 high (E503). user says app is broken. repro steps unknown,search,user_report,E503,2026-02-07T22:55:49Z,latency,P1,SRE
[inventory] unavailable (E403).,inventory,qa,E403,2026-02-01T07:37:49Z,outage,P0,SRE
[mobile] timeout (E401).,mobile,partner,E401,2026-01-31T22:57:49Z,outage,P1,SRE
[payments] cannot reach (DB_CONN). user says app is broken.,payments,user_report,DB_CONN,2026-02-07T06:02:49Z,outage,P0,SRE
[inventory] p95 high (E401).,inventory,oncall,E401,2026-02-10T02:11:49Z,latency,P1,SRE
[gateway] token invalid (E503).,gateway,batch_job,E503,2026-01-27T02:09:49Z,auth_issue,P1,Security
[inventor]y lag (TIMEOUT). user says app is broken. urgent,inventory,user_report,TIMEOUT,2026-02-07T00:25:49Z,latency,P1,SRE
[payments] p95 high (E401). user says app is broken. urgent,payments,user_report,E401,2026-01-30T17:31:49Z,latency,P1,SRE
[observability] webhook failed (E401).,observability,oncall,E401,2026-01-28T21:06:49Z,payment_issue,P0,Payments
[payments] version mismtach (E500). user says app is broken. occurred right after deployment.,payments,user_report,E500,2026-01-29T12:46:49Z,deployment_issue,P1,Platform
[gateway] slow response (E408).,gateway,batch_job,E408,2026-02-08T06:13:49Z,latency,P1,SRE
[gateway] incorrect data (E403). seen by customers,gateway,batch_job,E403,2026-01-31T03:03:49Z,data_issue,P2,Data
[payments] webhook failed (E401).,payments,oncall,E401,2026-01-29T03:28:49Z,payment_issue,P1,Payments
[observability] config error (DB_CONN). occurred right after deployment. seen by customers,observability,qa,DB_CONN,2026-01-26T23:18:49Z,deployment_issue,P1,Platform
[mobile] missing records (DB_CONN).,mobile,oncall,DB_CONN,2026-01-31T03:00:49Z,data_issue,P3,Data
[auth] login fails (E408). user says app is broken.,auth,user_report,E408,2026-02-05T09:05:49Z,auth_issue,P2,Security
[search] p95 high (E504). user says app is broken. seen by customers,search,user_report,E504,2026-02-09T03:16:49Z,latency,P1,SRE
[auth] inconsistent state (E403). alert triggered from monitoring. needs investigation,auth,monitoring,E403,2026-02-03T07:42:49Z,data_issue,P2,Data
[payments] charge failed (E403).,payments,qa,E403,2026-01-26T23:43:49Z,payment_issue,P1,Payments
[search] stale cache (E403). urgent,search,oncall,E403,2026-02-03T04:10:49Z,data_issue,P3,Data
[search] checkout broken (E504). user says app is broken. pls fix asap,search,user_report,E504,2026-02-04T22:12:49Z,payment_issue,P0,Payments
[search] degraded (E503). alert triggered from monitoring.,search,monitoring,E503,2026-01-28T00:23:49Z,latency,P2,SRE
[inventory] rollback (E401). occurred right after deployment. pls fix asap,inventory,qa,E401,2026-02-05T14:28:49Z,deployment_issue,P1,Platform
[observability] stale cache (OOM). seen by customers,observability,partner,OOM,2026-02-09T19:42:49Z,data_issue,P2,Data
[mobile] login fails (DB_CONN).,mobile,partner,DB_CONN,2026-02-02T22:42:49Z,auth_issue,P2,Security
[search] rollback (E503). occurred right after deployment.,search,batch_job,E503,2026-02-04T00:04:49Z,deployment_issue,P1,Platform
[search] checkout broken (E504). after last change,search,batch_job,E504,2026-02-08T18:59:49Z,payment_issue,P1,Payments
